,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip
3742,729032,4,2,2840,12866,1,0,0,4,1780,1060,1977,0,2632,3,4
3743,510000,3,1,1750,7020,2,0,0,3,1750,0,1934,1978,2560,4,8
3744,425000,3,1,1300,19163,1,0,0,3,1300,0,1964,2000,779,31,31
3745,1080000,3,2,3890,7216,2,0,1,3,3260,630,1967,2010,3443,35,57
3746,337000,3,2,1460,941,3,0,0,3,1460,0,2006,0,352,35,62
3747,563000,4,1,1410,3376,1,0,0,5,1410,0,1911,1984,3641,35,50
3748,1695000,4,2,3770,10900,2,0,2,5,3070,700,1924,1956,2743,35,64
3749,245000,3,2,1190,4072,1,0,0,5,1190,0,1907,0,4106,35,57
3750,590000,3,2,1410,6413,1,0,0,4,910,500,1947,1988,3849,35,54
3751,695000,3,2,2500,4080,1,0,0,5,1680,820,1922,1956,4278,35,47
3752,402500,2,1,800,2280,1,0,0,5,800,0,1946,0,3125,35,50
3753,435000,3,2,2530,13446,2,0,0,3,2530,0,1993,0,2403,11,11
3754,660000,3,2,2570,28500,1,0,0,3,1970,600,1983,2009,977,31,31
3755,300000,3,2,2090,9620,1,0,0,3,1340,750,1987,2000,2887,14,13
3756,600000,5,2,2980,7781,1,0,0,3,1580,1400,1960,2012,3251,35,60
3757,205000,3,1,1170,8239,1,0,0,3,1170,0,1981,2013,2235,9,26
3758,357500,3,3,2080,5100,2,0,0,3,2080,0,2004,2003,2393,21,23
3759,1110000,5,3,3350,4000,2,0,0,4,2510,840,1997,0,3322,35,48
3760,332888,2,2,1050,1029,2,0,0,3,950,100,2007,0,34,35,59
3761,174000,2,1,900,13531,1,0,0,3,900,0,1979,2014,59,28,28
3762,515000,2,1,1050,5000,1,0,0,5,1050,0,1907,0,3534,35,50
3763,392000,5,2,3740,32481,1,0,0,3,2240,1500,1958,2004,1904,10,73
3764,485000,4,1,1430,4096,2,0,0,3,1430,0,1900,2005,1800,35,59
3765,217500,3,1,1400,9546,1,0,0,4,1400,0,1984,0,1913,14,2
3766,502000,3,2,1600,45613,2,0,0,4,1600,0,1983,0,1286,42,41
3767,820000,3,2,2880,9750,2,0,0,3,2880,0,1989,0,1202,3,5
3768,1640000,3,3,3140,5445,2,0,3,4,2240,900,1913,0,3302,35,52
3769,102500,2,1,820,4320,1,0,0,3,820,0,1937,1999,4384,35,49
3770,925000,5,5,5190,12637,2,0,2,3,5190,0,2001,0,3711,38,38
3771,540000,4,2,2180,10140,1,0,0,4,1180,1000,1968,0,4221,31,31
3772,600000,2,1,910,2002,1,0,0,3,910,0,1900,2005,2,35,53
3773,406000,4,1,1580,8475,1,0,2,4,1580,0,1928,0,23,35,71
3774,620000,4,3,2130,6325,1,0,0,5,1440,690,1948,1985,3007,35,55
3775,1060000,4,2,4570,16015,2,0,2,3,4570,0,1990,2009,1159,33,42
3776,401000,3,2,1240,11172,1,0,0,3,1000,240,1984,0,2532,33,42
3777,725000,3,1,1860,6000,2,0,2,4,1860,0,1959,0,2798,35,64
3778,276000,1,0,370,1801,1,0,0,5,370,0,1923,0,2140,35,56
3779,500000,5,3,3130,12087,2,0,0,3,2180,950,1975,0,2275,16,15
3780,375000,3,1,2530,35150,1,0,0,4,1800,730,1977,0,1204,18,26
3781,2300000,4,4,3970,9778,2,0,2,4,3390,580,1928,0,668,35,58
3782,260000,3,2,1920,9680,1,0,0,4,1300,620,1961,2001,199,18,19
3783,1565000,4,2,2970,12750,1,0,1,4,2130,840,1918,1986,4345,3,3
3784,431000,4,2,2300,6087,2,0,0,3,2300,0,2001,0,1930,32,34
3785,321000,4,2,1830,9601,2,0,0,3,1830,0,2003,0,2359,21,23
3786,433000,4,1,1550,5053,1,0,0,4,1180,370,1963,0,3298,35,57
3787,920000,4,3,4080,10666,2,0,0,3,4080,0,2005,0,4218,31,32
3788,482000,3,2,1710,21485,2,0,0,3,1710,0,1989,0,74,33,42
3789,712000,3,2,2375,4094,2,0,0,3,2375,0,2002,0,3651,31,31
3790,505000,4,2,2200,9778,1,0,0,4,1100,1100,1962,0,480,3,5
3791,2367000,3,2,3530,17450,1,1,3,3,1840,1690,1930,1993,3900,23,25
3792,452000,3,1,1110,9012,1,0,0,4,1110,0,1966,0,3462,31,31
3793,581000,4,1,1630,2566,1,0,0,3,1630,0,1921,2000,1419,35,59
3794,952500,4,1,2550,5055,2,0,0,4,2550,0,1910,0,1513,35,53
3795,808000,4,2,2500,8866,2,0,0,4,2500,0,1987,0,904,3,6
3796,476000,4,3,2890,6885,1,0,0,3,1590,1300,1945,2013,3703,35,54
3797,535000,4,1,1420,5000,1,0,0,4,1420,0,1945,0,2533,35,56
3798,1356925,4,3,4270,5800,2,0,3,5,3170,1100,1937,0,2524,35,74
3799,629800,3,2,2390,1984,2,0,0,3,2220,170,2008,0,2706,16,17
3800,417838,4,2,2530,5048,2,0,0,3,2530,0,2014,0,2342,21,23
3801,399895,4,2,2701,4500,2,0,0,3,2701,0,2014,0,3517,1,45
3802,825000,4,2,3990,6637,2,0,0,3,3990,0,2003,0,4314,31,32
3803,300000,4,2,2303,3826,2,0,0,3,2303,0,2006,0,690,1,45
3804,640000,2,2,1540,965,3,0,0,3,1540,0,2007,0,1415,35,59
3805,460000,3,2,1450,1053,2,0,0,3,940,510,2008,0,795,35,50
3806,525000,2,2,1160,1458,2,0,0,3,1040,120,2012,1912,1709,35,58
3807,499990,4,2,2910,6334,2,0,0,3,2910,0,2013,1923,305,27,27
3808,1020000,4,3,3770,8501,2,0,0,3,3770,0,2008,0,108,19,21
3809,675000,5,2,2900,10300,1,0,0,3,1450,1450,1985,0,853,3,5
3810,512031,3,1,1540,3000,1,0,2,3,770,770,1920,1979,3714,35,56
3811,310000,2,1,700,3000,1,0,0,4,700,0,1918,1974,4300,35,47
3812,1075000,3,2,3280,10302,1,0,0,3,1680,1600,1970,2014,2961,35,54
3813,255000,4,2,2430,8960,1,0,0,3,1430,1000,1960,2012,4018,35,71
3814,435000,3,2,1900,7984,2,0,0,3,1900,0,1993,0,4412,5,9
3815,453000,3,2,1660,15050,1,0,0,3,1260,400,1983,2009,702,19,22
3816,260000,4,2,1620,7992,2,0,0,4,1620,0,1975,0,1935,18,19
3817,659000,4,2,2090,10800,1,0,0,4,2090,0,1951,1999,2920,23,25
3818,223000,3,2,1110,7231,1,0,0,4,1110,0,1991,0,1852,18,19
3819,851000,5,3,3760,9792,2,0,0,3,2550,1210,1984,0,3191,3,5
3820,605000,3,2,2080,12134,1,0,0,4,1530,550,1973,0,2030,31,31
3821,895000,4,2,1950,5950,1,0,0,3,1330,620,1947,2012,1855,35,52
3822,519000,5,2,2570,13054,1,0,1,3,1470,1100,1950,1992,653,26,68
3823,535000,3,1,2330,12141,1,0,0,3,1390,940,1983,2009,891,42,41
3824,489000,3,3,3700,10375,2,0,0,3,3700,0,1982,0,2726,34,72
3825,250000,3,2,1920,7738,1,0,0,3,1520,400,1965,1993,2111,6,66
3826,580000,3,2,1900,3960,1,0,0,3,1200,700,1905,2010,264,35,59
3827,1038000,4,1,1440,13296,1,0,0,4,1440,0,1967,0,67,3,3
3828,605000,4,2,2940,48788,1,0,0,5,1520,1420,1961,0,1054,17,16
3829,599950,4,3,2500,3080,2,0,0,3,1810,690,2008,0,3999,31,31
3830,700000,3,2,2490,23891,2,0,0,3,2490,0,1993,0,1948,31,32
3831,480000,3,2,1470,10052,1,0,0,4,1470,0,1956,0,693,35,60
3832,329950,4,2,2120,4558,2,0,0,3,2120,0,2002,0,2006,21,23
3833,250000,3,1,1200,24805,1,0,0,3,1200,0,1984,0,195,18,19
3834,345000,5,2,2450,6994,2,0,0,3,2450,0,2002,0,263,18,18
3835,175000,4,2,1780,6000,2,0,0,3,1780,0,1991,0,2018,10,73
3836,185000,5,1,1590,6700,1,0,0,3,1090,500,1942,1999,151,35,65
3837,411000,4,2,2370,76665,2,0,0,4,2370,0,1978,2000,2845,1,0
3838,690000,3,1,1760,4000,2,0,0,3,1760,0,1922,2008,1938,35,46
3839,265000,4,3,1940,8170,1,0,0,4,1940,0,1948,0,974,36,67
3840,720000,4,3,3550,12327,1,0,0,4,2180,1370,1990,0,1324,5,9
3841,256000,4,2,2050,5787,2,0,0,3,2050,0,2002,0,675,10,73
3842,255000,4,2,1680,3179,2,0,0,3,1680,0,2002,0,344,1,45
3843,540000,3,2,1320,1800,2,0,0,3,1320,0,1994,0,2767,35,59
3844,481015,3,2,1550,5511,2,0,0,3,1550,0,1987,2000,142,19,21
3845,575000,3,1,2680,8625,1,0,0,5,1590,1090,1974,0,4,16,15
3846,339950,3,2,2390,34041,1,0,0,3,1840,550,1984,0,2361,18,26
3847,475000,4,2,2040,7260,2,0,0,4,2040,0,1963,0,1025,36,62
3848,732000,3,3,2670,6517,2,0,4,4,2020,650,1977,0,2922,35,61
3849,860000,4,1,1880,3720,1,0,0,4,1880,0,1924,0,955,35,52
3850,389000,4,1,2400,7700,1,0,0,4,1500,900,1927,0,1787,35,62
3851,645000,3,1,2270,11472,1,0,0,4,1370,900,1956,0,130,35,70
3852,475000,4,2,1850,5444,2,0,0,5,1850,0,1981,0,740,19,22
3853,550000,4,2,2160,5005,1,0,0,3,1430,730,1987,2000,4328,35,54
3854,305000,2,1,2160,12960,1,0,0,3,1360,800,1968,1997,921,40,69
3855,782000,2,1,1570,3600,1,0,2,4,1320,250,1906,1990,1552,35,58
3856,545000,3,2,1340,7200,1,0,0,4,1340,0,1923,0,3304,35,57
3857,394500,4,2,3002,6042,2,0,0,3,3002,0,2004,2003,339,18,19
3858,600000,5,2,2190,9072,1,0,0,5,1110,1080,1965,0,859,31,31
3859,1300000,4,1,2610,21600,1,0,0,4,2610,0,1966,0,985,8,3
3860,300000,2,1,1010,11919,1,0,0,3,1010,0,1947,2012,1116,36,67
3861,330000,4,2,2105,6093,2,0,0,3,2105,0,2003,0,2363,18,26
3862,723000,4,2,2430,4748,1,0,0,3,1630,800,1928,1954,976,35,55
3863,2271150,4,3,4040,18916,1,0,0,4,4040,0,1954,1979,3952,22,24
3864,480000,5,2,2160,7737,2,0,0,3,2160,0,1998,2006,3784,38,38
3865,496000,2,1,900,9260,1,0,0,3,900,0,1946,0,1826,35,50
3866,625000,3,3,1820,1641,3,0,0,3,1540,280,2006,0,1,35,58
3867,475000,4,2,2100,13468,1,0,0,5,1050,1050,1962,0,358,35,60
3868,275250,3,2,1520,7199,2,0,0,4,1520,0,1992,0,1919,21,23
3869,253000,2,1,1310,7128,1,0,0,4,940,370,1980,0,306,18,19
3870,630000,4,2,2190,9880,1,0,0,4,1410,780,1979,0,335,19,21
3871,660500,5,2,2950,5500,1,0,0,5,1720,1230,1918,0,2341,35,64
3872,262000,5,1,1870,7800,1,0,0,3,1580,290,1962,2003,4237,35,69
3873,2147500,3,3,4660,5500,2,0,4,5,3040,1620,1909,1988,2410,35,46
3874,552000,3,2,1840,9900,1,0,0,3,1840,0,1978,0,2494,3,6
3875,1411600,2,2,3180,9400,2,0,4,5,2610,570,1985,0,3290,3,5
3876,736000,2,1,1500,4000,1,0,0,3,1100,400,1933,0,2019,35,52
3877,355000,3,1,1730,7416,1,0,0,3,1730,0,1954,2005,1386,36,62
3878,305000,3,1,1580,7424,1,0,0,3,1010,570,1962,2003,567,32,36
3879,484998,4,2,1540,1870,2,0,0,3,1540,0,2014,0,2150,16,17
3880,1054690,4,3,3390,3979,2,0,0,3,2610,780,2014,0,2973,35,74
3881,334500,2,1,830,1858,2,0,0,3,830,0,2005,0,1914,35,64
3882,475000,4,2,2620,6178,2,0,0,3,2620,0,2013,1923,4396,27,27
3883,309780,3,2,2242,4500,2,0,0,3,2242,0,2014,0,4398,1,45
3884,795000,4,2,2890,7798,2,0,0,3,2890,0,2005,0,1095,3,5
3885,274500,3,2,1450,4050,2,0,0,3,1450,0,2010,0,2240,21,23
3886,265050,2,1,800,2119,2,0,0,3,800,0,2008,0,3452,35,49
3887,567500,3,2,2280,2502,2,0,0,3,1880,400,2006,0,3535,16,15
3888,915000,3,4,3850,62726,2,0,0,3,3120,730,2013,1923,1746,31,32
3889,285000,5,2,2270,6300,2,0,0,3,2270,0,1995,0,601,1,45
3890,445838,3,2,2250,5692,2,0,0,3,2250,0,2000,0,11,35,65
3891,304900,4,1,2600,11325,1,0,0,4,1610,990,1969,0,1924,18,19
3892,940000,4,2,2490,9525,2,0,0,5,2490,0,1968,0,3266,23,25
3893,1127000,4,2,3160,8281,2,0,0,4,3160,0,1995,0,3807,19,21
3894,835000,4,4,4930,25714,2,0,0,3,4930,0,2005,0,2699,1,45
3895,290000,3,1,1440,11250,1,0,0,3,1440,0,1967,2011,1515,32,33
3896,250000,3,1,1770,8868,1,0,0,4,1770,0,1959,0,402,1,1
3897,342000,4,2,2300,6448,2,0,0,3,2300,0,2001,0,2092,18,18
3898,1012000,4,2,2980,16263,2,0,0,3,2980,0,1989,0,3680,3,5
3899,400000,4,2,2230,7200,1,0,0,4,1300,930,1963,0,1988,36,62
3900,312500,3,1,1830,7969,1,0,0,3,930,900,1950,2008,2554,32,33
3901,267000,3,1,1740,10875,1,0,0,4,1020,720,1962,0,3032,40,72
3902,575000,3,1,1530,6743,1,0,0,3,1410,120,1955,2005,3358,35,55
3903,810000,3,1,1520,9041,1,0,0,4,1520,0,1954,1979,4340,3,3
3904,850000,3,2,3230,5000,2,0,2,5,2430,800,1945,0,2066,35,56
3905,1015000,3,3,3620,4000,2,0,0,3,2730,890,2005,0,2821,35,74
3906,1100000,4,3,5070,60123,2,0,0,3,5070,0,2000,0,3560,31,32
3907,240000,3,1,1570,8750,1,0,0,3,1570,0,1960,2012,1371,6,66
3908,198000,4,1,2080,7200,1,0,0,4,1050,1030,1966,0,3065,1,0
3909,565000,4,2,2230,8624,1,0,0,4,1430,800,1969,0,787,31,31
3910,1195000,5,3,3420,18129,2,0,0,3,2540,880,1952,2005,3955,23,25
3911,340000,8,2,2790,6695,1,0,0,3,1470,1320,1977,2004,1345,36,62
3912,815000,4,2,3150,4203,2,0,0,3,3150,0,2002,0,4362,19,21
3913,1875000,4,3,3930,10929,2,0,0,3,3930,0,2006,0,205,3,3
3914,588000,5,3,2190,4900,2,0,0,5,1490,700,1940,0,4112,35,56
3915,280500,4,2,1890,6962,2,0,0,3,1890,0,1997,0,2502,1,45
3916,390000,4,2,1900,76877,1,0,0,3,1900,0,2004,2003,1284,18,26
3917,509000,2,1,1930,3521,2,0,0,3,1930,0,1989,0,3983,3,6
3918,490600,3,2,3316,11447,2,0,0,3,3316,0,1986,0,2739,14,13
3919,650000,3,1,1380,4500,1,0,0,5,1380,0,1960,0,2327,23,25
3920,715000,3,4,2080,2250,3,0,4,3,2080,0,1997,0,3164,35,47
3921,529950,3,1,1240,5000,1,0,0,5,1240,0,1909,1988,4074,35,50
3922,265000,3,1,1020,8610,1,0,0,5,1020,0,1959,0,2899,32,34
3923,1755000,3,2,2360,4800,2,0,0,3,2360,0,1909,2014,515,35,53
3924,1140000,3,2,2780,33503,1,0,1,4,2110,670,1969,0,2381,33,43
3925,610000,3,2,2300,13418,1,0,0,3,1430,870,1955,2005,2748,3,3
3926,554729,4,2,2020,4350,2,0,0,5,1730,290,1943,0,3060,35,74
3927,395000,5,1,1840,10453,1,0,2,3,1360,480,1948,1994,2326,6,68
3928,341000,3,1,1390,4814,1,0,0,3,1390,0,1908,1988,4057,35,54
3929,264500,4,2,2060,11385,1,0,0,4,1200,860,1962,0,1794,14,13
3930,395000,4,2,2640,35070,1,0,0,3,2640,0,1963,2008,1606,18,19
3931,640000,3,2,1980,10115,1,0,0,3,1980,0,1959,1989,2555,3,4
3932,430000,3,1,1810,5080,1,0,0,3,1030,780,1958,2004,3860,35,54
3933,410000,4,2,1700,9000,1,0,0,5,1700,0,1972,0,831,19,22
3934,220000,4,1,1200,6000,1,0,0,3,1200,0,1923,1998,4003,35,49
3935,1625000,4,3,2980,3600,2,0,0,3,2150,830,1999,0,1421,35,53
3936,405500,2,2,1350,1252,2,0,0,3,1120,230,2006,0,4257,35,63
3937,633000,4,2,2360,10000,1,0,3,3,1980,380,1977,2004,2736,35,61
3938,295950,2,1,1190,6200,1,0,0,3,1190,0,1948,1994,1124,36,62
3939,1042031,4,5,4110,43560,2,0,0,4,4110,0,1978,2000,2389,3,4
3940,605000,4,2,2800,10786,1,0,0,3,1420,1380,1970,2014,1210,3,7
3941,255000,2,1,920,1598,2,0,0,3,920,0,1995,0,175,35,62
3942,474000,3,1,1530,8000,2,0,0,3,1530,0,1978,0,189,31,31
3943,370000,2,1,860,5040,1,0,0,3,860,0,1956,2001,4296,35,56
3944,288000,3,2,1520,3593,2,0,0,3,1520,0,2004,2003,1866,21,23
3945,100000,2,0,660,5240,1,0,0,4,660,0,1912,1989,3907,18,20
3946,1150000,5,2,3580,8921,2,0,0,3,3580,0,2000,0,3050,19,21
3947,600000,5,2,3000,13899,2,0,0,4,3000,0,1975,0,1351,31,31
3948,515000,5,3,2740,9629,1,0,0,5,1390,1350,1977,0,173,5,9
3949,345000,4,2,2040,5523,2,0,0,3,2040,0,1999,0,3262,6,66
3950,975000,6,2,2520,54160,2,1,4,3,2520,0,1954,2005,2769,35,65
3951,850000,3,2,2470,8800,2,0,0,3,2470,0,1961,2004,2981,23,25
3952,439990,3,2,1930,1348,2,0,0,3,1300,630,2005,0,2788,35,74
3953,554950,3,2,2950,10254,2,0,0,3,2950,0,2006,0,3051,32,37
3954,605000,3,2,2610,6405,2,0,0,3,2610,0,2001,0,3812,38,38
3955,609000,3,1,1630,1526,3,0,0,3,1630,0,2014,0,2880,35,47
3956,425000,3,1,1400,1022,3,0,0,3,1400,0,2007,0,56,35,54
3957,399900,2,1,1410,1005,1,0,0,3,900,510,2011,0,4307,16,17
3958,1025000,4,3,4370,10860,2,0,0,3,4370,0,2008,0,3467,32,37
3959,2351956,4,4,5010,19412,2,0,1,3,4000,1010,2014,0,3681,23,25
3960,519995,4,3,2590,6160,2,0,0,3,2590,0,2014,0,780,32,37
3961,625000,3,1,1300,7200,1,0,0,5,1300,0,1960,0,3633,19,21
3962,600000,3,2,2320,7609,2,0,0,3,2320,0,2003,0,3961,16,15
3963,1200000,4,2,2700,4275,2,0,0,3,2700,0,2004,2003,504,35,54
3964,1738000,4,2,2920,6513,2,0,0,4,2260,660,1937,0,1612,35,53
3965,671000,4,3,3130,5700,1,0,0,3,1750,1380,1953,0,3116,35,54
3966,459500,3,1,1470,4950,1,0,0,3,1030,440,1984,0,852,35,62
3967,499000,3,2,1540,1326,3,0,0,3,1390,150,1995,0,2421,35,58
3968,1280000,4,2,3160,4620,1,0,4,3,2020,1140,1917,2005,1319,35,55
3969,395000,3,1,1480,7700,1,0,0,3,1480,0,1975,0,724,19,22
3970,861990,5,2,3595,5639,2,0,0,3,3595,0,2014,0,4352,31,32
3971,382500,2,1,1190,4440,1,0,0,3,1190,0,1981,2013,2952,35,60
3972,404950,4,2,2340,217014,1,0,0,4,2340,0,1982,2011,1579,1,45
3973,530000,3,1,1320,2500,1,0,0,3,870,450,1918,0,1739,35,48
3974,195000,2,1,1190,27007,1,0,0,4,1190,0,1910,0,1689,16,15
3975,747500,4,2,2350,18600,2,0,0,4,2350,0,1977,0,1166,17,16
3976,199990,3,1,1100,8560,1,0,0,3,1100,0,1961,2004,1774,14,13
3977,548800,4,1,1660,4704,1,0,0,3,1260,400,1930,1997,4175,35,54
3978,870000,4,3,3040,36246,1,0,0,3,2680,360,1923,2014,1616,33,42
3979,588000,3,2,1860,4777,2,0,0,5,1860,0,1908,0,4090,35,54
3980,775000,4,3,4100,241322,2,0,0,3,2500,1600,1981,2013,1403,42,41
3981,670000,6,3,4050,36171,2,0,0,4,2620,1430,1970,0,920,16,15
3982,445000,2,2,1240,2500,2,0,0,3,1240,0,1985,0,2426,35,56
3983,300000,4,3,2200,10800,1,0,0,3,2200,0,1960,2012,1313,32,36
3984,480000,3,2,1680,9090,1,0,0,4,1130,550,1959,0,2549,3,7
3985,300000,3,1,930,5160,1,0,0,5,930,0,1919,1934,4180,35,49
3986,360000,3,1,1800,22000,2,0,0,3,1800,0,1931,0,2908,40,69
3987,527000,6,3,3000,8401,1,0,0,3,1500,1500,1979,2014,587,35,60
3988,875000,3,1,1820,12686,1,0,0,4,1820,0,1952,0,2060,3,3
3989,266000,4,2,1995,7102,2,0,0,4,1995,0,1981,0,2752,14,13
3990,866000,4,3,3990,9786,2,0,0,3,3990,0,2004,2003,4406,31,32
3991,335950,2,1,800,5192,1,0,0,5,800,0,1951,0,64,35,65
3992,215000,3,1,960,9563,1,0,0,5,960,0,1967,0,1154,14,13
3993,481000,4,2,2286,8269,2,0,0,3,2286,0,2002,0,1441,32,34
3994,320000,3,1,2220,11646,1,0,0,3,1270,950,1950,2005,3532,17,16
3995,295000,3,1,1940,7500,1,0,0,4,1940,0,1918,1985,1274,12,12
3996,295000,3,1,1640,7222,2,0,0,4,1640,0,1908,0,4245,35,51
3997,320000,3,1,1120,10576,1,0,0,4,1120,0,1969,0,1361,42,44
3998,780000,4,2,2600,4800,1,0,2,3,1400,1200,1953,0,1576,35,58
3999,437500,3,2,1490,4800,2,0,0,5,1490,0,1948,1985,2567,35,56
4000,443000,5,1,1650,3000,1,0,0,3,1650,0,1902,0,4067,35,64
4001,575000,4,2,2400,6137,2,0,0,3,2400,0,1990,2009,1870,33,42
4002,245000,2,1,1500,6685,1,0,0,3,1190,310,1926,2003,467,35,62
4003,450000,3,2,1990,12793,2,0,0,3,1990,0,1993,0,898,17,16
4004,536000,2,1,1130,746,2,0,0,3,1030,100,2009,0,3484,35,50
4005,685000,3,3,2030,11070,2,0,0,4,2030,0,1980,0,1223,31,31
4006,373000,4,1,1590,7920,2,0,0,4,1590,0,1960,2001,1103,36,62
4007,450000,3,1,1480,8394,1,0,0,4,1480,0,1971,0,3636,31,31
4008,645000,4,2,2690,18653,2,0,0,3,2690,0,1985,0,3069,33,42
4009,1275000,3,2,3870,46609,2,0,3,3,3870,0,1997,0,1251,3,7
4010,230000,3,1,1390,6000,1,0,0,3,1390,0,1954,2005,4192,32,34
4011,593000,3,2,1830,1850,2,0,0,3,1690,140,2011,0,1731,16,15
4012,558000,2,2,1580,5750,1,0,0,5,790,790,1910,0,3040,35,55
4013,538250,3,2,2590,15229,2,0,3,3,2590,0,1984,0,1934,10,73
4014,475000,5,2,2510,8050,1,0,0,4,1490,1020,1977,0,554,19,22
4015,209950,3,1,1180,7300,1,0,0,4,1180,0,1968,0,2221,1,1
4016,410000,3,2,1450,19206,2,0,0,3,1450,0,1989,0,236,33,42
4017,1636000,3,2,3110,6765,2,0,1,4,2550,560,1946,1989,4096,35,54
4018,670000,5,2,2860,68519,2,0,0,5,2860,0,1958,0,2931,38,38
4019,821000,3,2,2760,8476,1,0,0,4,1690,1070,1967,0,3779,23,25
4020,665000,5,2,2800,17788,1,0,0,4,1400,1400,1963,0,3910,19,21
4021,339000,3,2,1450,3748,2,0,0,3,1450,0,2004,2003,3951,38,38
4022,631500,4,2,2530,5650,1,0,0,4,1910,620,1910,0,2444,35,55
4023,570000,3,2,1640,2808,1,0,3,4,820,820,1924,0,2638,35,64
4024,437000,3,1,2220,17568,1,0,0,4,2220,0,1967,0,1193,42,41
4025,542500,3,2,2040,10086,2,0,0,3,2040,0,1987,2000,4146,31,31
4026,229500,3,1,1230,6000,1,0,0,4,1230,0,1967,0,1120,1,1
4027,170500,2,1,1060,7700,1,0,0,3,820,240,1981,2013,58,32,33
4028,391500,3,2,1920,9625,2,0,0,3,1920,0,1993,0,4342,27,27
4029,296475,3,2,1520,4170,2,0,0,3,1520,0,2004,2003,2068,21,23
4030,1450000,4,3,3770,4103,2,0,0,5,2710,1060,1925,0,3052,35,52
4031,888550,3,2,3540,38322,2,0,0,3,3540,0,1989,0,1824,31,32
4032,1360000,4,3,5430,108900,2,0,0,4,5430,0,1987,0,1890,31,32
4033,328000,3,2,2250,7904,1,0,0,3,2250,0,1998,2006,990,1,0
4034,300000,4,2,2090,5195,2,0,0,3,2090,0,2007,0,1895,18,19
4035,500000,3,2,1720,3012,2,0,0,3,1720,0,2011,0,786,35,62
4036,494815,3,2,1910,2091,2,0,0,3,1910,0,2014,0,586,16,17
4037,378000,3,2,1601,2491,3,0,0,3,1536,65,2007,0,496,35,60
4038,505000,2,2,1060,1209,2,0,0,3,940,120,2006,0,1621,35,46
4039,680000,4,2,2330,3920,2,0,0,3,2330,0,2005,0,2791,16,17
4040,351999,3,2,2370,4200,2,0,0,3,2370,0,2014,0,2208,21,23
4041,510000,3,2,1420,1237,3,0,0,3,1420,0,2014,0,1876,35,50
4042,1300000,4,2,2360,4000,2,0,0,3,2360,0,2013,1923,1470,35,53
4043,374000,2,1,1260,1575,2,0,0,3,1260,0,2001,0,2443,35,64
4044,509900,3,2,3030,9053,2,0,0,3,3030,0,2009,0,3442,32,37
4045,230000,3,1,1140,1201,2,0,0,3,1140,0,2014,0,3201,35,51
4046,527700,5,2,2820,9375,1,0,0,4,1550,1270,1968,0,1089,3,5
4047,438000,2,2,1270,1372,3,0,0,3,1270,0,2000,0,4141,35,54
4048,900000,3,2,3180,12600,2,0,0,4,3180,0,1978,2000,2506,33,42
4049,1131000,3,2,2790,13791,1,0,3,3,2790,0,2006,0,1411,26,68
4050,439000,4,2,2570,9503,2,0,0,3,2570,0,1980,0,1487,5,9
4051,315000,2,1,1080,2674,1,0,0,4,720,360,1919,1985,3339,35,51
4052,765000,4,4,3010,7221,2,0,0,3,3010,0,2004,2003,2414,33,43
4053,332000,3,2,2120,14915,1,0,0,3,1720,400,1979,2014,2374,1,0
4054,600000,3,2,1900,46609,1,0,0,4,1440,460,1969,0,1322,42,41
4055,378500,3,2,2860,43821,2,0,0,4,2860,0,1990,0,945,1,45
4056,190000,3,1,910,10575,1,0,0,4,910,0,1968,0,2167,14,2
4057,645000,4,2,2850,37522,2,0,0,3,2850,0,1987,2000,2217,33,43
4058,780000,2,2,2560,2500,2,0,0,5,1690,870,1901,0,3096,35,53
4059,370000,3,1,1570,16817,2,0,0,3,1570,0,1982,0,3179,27,27
4060,875000,4,3,3110,108464,2,0,2,4,3110,0,1979,0,2037,33,43
4061,1049000,4,3,4740,126759,2,0,0,4,4740,0,1991,0,2322,16,15
4062,479000,3,1,1340,13750,1,0,0,4,1340,0,1955,2009,828,3,5
4063,245000,4,2,2600,6390,1,0,0,3,1390,1210,1978,0,2304,14,13
4064,542000,3,1,1070,8030,1,0,0,3,1070,0,1966,2014,764,31,31
4065,557500,3,2,1820,9670,2,0,0,3,1820,0,1984,0,1308,31,31
4066,480000,2,1,1060,3040,1,0,0,3,860,200,1924,2011,1974,35,47
4067,330000,3,2,2220,4060,1,0,0,3,1330,890,1993,0,3475,35,57
4068,160000,3,1,1350,8700,1,0,0,3,1350,0,1942,1999,1268,34,72
4069,695500,5,2,2510,9180,1,0,1,4,1600,910,1975,0,2730,31,31
4070,235500,5,2,2340,13713,1,0,0,2,1670,670,1967,0,2529,14,2
4071,326500,3,1,1060,7920,1,0,0,4,1060,0,1968,0,3089,35,49
4072,300000,4,2,2200,8065,2,0,0,3,2200,0,1998,2006,4339,18,19
4073,267000,3,1,1400,8100,1,0,0,3,1400,0,1944,0,326,35,60
4074,292600,3,1,1520,7123,1,0,0,4,1520,0,1959,0,43,32,34
4075,362000,5,3,1810,3000,2,0,0,3,1810,0,1998,2006,3239,35,57
4076,1087500,2,2,2360,11340,1,0,0,3,2360,0,1997,0,2556,23,25
4077,357562,2,1,1210,1032,2,0,0,3,1210,0,2014,0,2150,16,17
4078,789900,3,2,3420,25150,1,0,0,4,1750,1670,1987,0,800,3,5
